item_name,variation,body_title,pattern,pattern_title,diy,body_customize,pattern_customize,kit_cost,buy,sell,color_1,color_2,miles_price,source,source_notes,version,hha_concept_1,hha_concept_2,hha_series,hha_set,interact,tag,outdoor,speaker_type,lightning_type,catalog,file_name,internal_id,unique_entry_id,variant_1,variant_2,size_x,size_y
lawn chair,Yellow,,,,0,0,0,,760,190,Colorful,White,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Chair,1,Does not play music,No lighting,1,FtrVinylchair_Remake_3_0,1621,Fi2tKRJm2KW2w47XG,3,0,1,1
lawn chair,Green,,,,0,0,0,,760,190,Green,Green,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Chair,1,Does not play music,No lighting,1,FtrVinylchair_Remake_4_0,1621,xmqpYA7RHPRwRySjk,4,0,1,1
lawn chair,Black,,,,0,0,0,,760,190,Black,Orange,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Chair,1,Does not play music,No lighting,1,FtrVinylchair_Remake_5_0,1621,3GbWmGgvdsyozd7vn,5,0,1,1
lawn mower,Red,,,,0,0,0,,2900,725,Red,White,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,,,,No,Garden,1,Does not play music,No lighting,1,FtrLawnmower_Remake_0_0,338,eun7RrZhpSYkNrdfB,0,0,1,1
lawn mower,Orange,,,,0,0,0,,2900,725,Orange,Black,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,,,,No,Garden,1,Does not play music,No lighting,1,FtrLawnmower_Remake_1_0,338,mhSYZHy389gYdNEhr,1,0,1,1
lawn mower,Blue,,,,0,0,0,,2900,725,Blue,White,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,,,,No,Garden,1,Does not play music,No lighting,1,FtrLawnmower_Remake_2_0,338,CLs9jA4Tqe3vjEYW4,2,0,1,1
lawn mower,Yellow,,,,0,0,0,,2900,725,Yellow,Gray,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,,,,No,Garden,1,Does not play music,No lighting,1,FtrLawnmower_Remake_3_0,338,r7z6Gm95H3AdLqWwK,3,0,1,1
lawn mower,Green,,,,0,0,0,,2900,725,Green,Gray,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,,,,No,Garden,1,Does not play music,No lighting,1,FtrLawnmower_Remake_4_0,338,6zfDpxFTpnbuZi5K7,4,0,1,1
leaf campfire,,Food,,,1,1,0,2,,1330,Brown,Orange,,Crafting,,1.0.0,garden,,tree's bounty or leaves,,Yes,Plants,1,Does not play music,No lighting,0,FtrFallenleavesfire_Remake_0_0,7788,2YhuuP7z6F24optaC,0,0,1,1
leaf campfire,Roasting marshmallows,Food,,,1,1,0,2,,1330,Brown,Orange,,Crafting,,1.0.0,garden,,tree's bounty or leaves,,Yes,Plants,1,Does not play music,No lighting,0,FtrFallenleavesfire_Remake_1_0,7788,nbty5n27sp3sJn4FM,1,0,1,1
leaf stool,Brown,Color,,,1,1,0,3,,1560,Brown,Beige,,Crafting,,1.0.0,child's room,fancy,tree's bounty or leaves,,Yes,Chair,0,Does not play music,No lighting,0,FtrFallenleavesChairS_Remake_0_0,7390,35Y88uTbmZLHtJ9QX,0,0,1,1
leaf stool,Red,Color,,,1,1,0,3,,1560,Red,Beige,,Crafting,,1.0.0,child's room,fancy,tree's bounty or leaves,,Yes,Chair,0,Does not play music,No lighting,0,FtrFallenleavesChairS_Remake_1_0,7390,ESCRShzYqEjo7s29Q,1,0,1,1
leaf stool,Yellow,Color,,,1,1,0,3,,1560,Yellow,Brown,,Crafting,,1.0.0,child's room,fancy,tree's bounty or leaves,,Yes,Chair,0,Does not play music,No lighting,0,FtrFallenleavesChairS_Remake_2_0,7390,vtWGFKZGHTHwWmZep,2,0,1,1
leaf stool,Green,Color,,,1,1,0,3,,1560,Green,Beige,,Crafting,,1.0.0,child's room,fancy,tree's bounty or leaves,,Yes,Chair,0,Does not play music,No lighting,0,FtrFallenleavesChairS_Remake_3_0,7390,iYkc5v3YFMpYfoPGk,3,0,1,1
lecture-hall bench,Light brown,,,,0,0,0,,3300,825,Orange,Beige,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,,,lecture hall,Yes,Sofa,0,Does not play music,No lighting,1,FtrChairCollage_Remake_0_0,2013,GE3TDid2oNirFn8iH,0,0,2,1
lecture-hall bench,Dark brown,,,,0,0,0,,3300,825,Brown,Gray,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,,,lecture hall,Yes,Sofa,0,Does not play music,No lighting,1,FtrChairCollage_Remake_1_0,2013,K5xcTJqKvBEHHw48R,1,0,2,1
lecture-hall desk,Light brown,,,,0,0,0,,2500,625,Orange,Beige,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,,,lecture hall,No,Desk,0,Does not play music,No lighting,1,FtrTableCollage_Remake_0_0,2014,tDCo7u5vYpnPAY2f8,0,0,2,1
lecture-hall desk,Dark brown,,,,0,0,0,,2500,625,Brown,Gray,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,,,lecture hall,No,Desk,0,Does not play music,No lighting,1,FtrTableCollage_Remake_1_0,2014,88iDCFbBWvPBNZ5vT,1,0,2,1
lecture-hall desk,White,,,,0,0,0,,2500,625,White,Black,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,,,lecture hall,No,Desk,0,Does not play music,No lighting,1,FtrTableCollage_Remake_2_0,2014,B2T89AGjxASHfT6fk,2,0,2,1
lifeguard chair,Blue,,,,0,0,0,,,5000,Blue,White,1000,Nook Miles Shop,,1.0.0,ocean,,,,No,Seaside,1,Does not play music,No lighting,0,FtrMonitoringchair_Remake_0_0,3345,o5zk7pS64Lcwzhhdy,0,0,1,1
lifeguard chair,White,,,,0,0,0,,,5000,White,White,1000,Nook Miles Shop,,1.0.0,ocean,,,,No,Seaside,1,Does not play music,No lighting,0,FtrMonitoringchair_Remake_1_0,3345,2MwE9GgGhX4wMG2MY,1,0,1,1
lifeguard chair,Yellow,,,,0,0,0,,,5000,Yellow,White,1000,Nook Miles Shop,,1.0.0,ocean,,,,No,Seaside,1,Does not play music,No lighting,0,FtrMonitoringchair_Remake_2_0,3345,4o9f3CQayxswGrYhG,2,0,1,1
lifeguard chair,Green,,,,0,0,0,,,5000,Green,Gray,1000,Nook Miles Shop,,1.0.0,ocean,,,,No,Seaside,1,Does not play music,No lighting,0,FtrMonitoringchair_Remake_3_0,3345,bRhFpyBTHPWqY9r8d,3,0,1,1
lifeguard chair,Red,,,,0,0,0,,,5000,Red,Red,1000,Nook Miles Shop,,1.0.0,ocean,,,,No,Seaside,1,Does not play music,No lighting,0,FtrMonitoringchair_Remake_4_0,3345,7DESvhrXXQvZLfXBh,4,0,1,1
lighthouse,Red,,,,0,0,0,,,25000,Red,White,5000,Nook Miles Shop,,1.0.0,ocean,garden,,,Yes,Seaside,1,Does not play music,No lighting,0,FtrLighthouse_Remake_0_0,2335,cbhaxbJ2B6emG9ESy,0,0,2,2
lighthouse,Black,,,,0,0,0,,,25000,White,Black,5000,Nook Miles Shop,,1.0.0,ocean,garden,,,Yes,Seaside,1,Does not play music,No lighting,0,FtrLighthouse_Remake_1_0,2335,EMc5ZBYFQd8tYfBhL,1,0,2,2
lighthouse,Blue,,,,0,0,0,,,25000,White,Light blue,5000,Nook Miles Shop,,1.0.0,ocean,garden,,,Yes,Seaside,1,Does not play music,No lighting,0,FtrLighthouse_Remake_2_0,2335,dsJkhfYGZ7GTTnSRL,2,0,2,2
lighthouse,White,,,,0,0,0,,,25000,White,White,5000,Nook Miles Shop,,1.0.0,ocean,garden,,,Yes,Seaside,1,Does not play music,No lighting,0,FtrLighthouse_Remake_3_0,2335,TmgsFnKy67xy2NKdk,3,0,2,2
lighthouse,Yellow,,,,0,0,0,,,25000,Yellow,Yellow,5000,Nook Miles Shop,,1.0.0,ocean,garden,,,Yes,Seaside,1,Does not play music,No lighting,0,FtrLighthouse_Remake_4_0,2335,px3J4v4vMFrtq2Sjz,4,0,2,2
lighthouse,Gray,,,,0,0,0,,,25000,Brown,Brown,5000,Nook Miles Shop,,1.0.0,ocean,garden,,,Yes,Seaside,1,Does not play music,No lighting,0,FtrLighthouse_Remake_5_0,2335,cNdSRxhEZRb2cgHoz,5,0,2,2
lily record player,White,Flower color,,,1,1,0,5,,3010,White,Green,,Crafting,,1.0.0,fancy,,flowers,,Yes,Audio,0,Phono,No lighting,0,FtrFlowerRecordplayer_Remake_0_0,7236,ZicofnwgX89Tv54bu,0,0,1,1
lily record player,Pink,Flower color,,,1,1,0,5,,3010,Pink,White,,Crafting,,1.0.0,fancy,,flowers,,Yes,Audio,0,Phono,No lighting,0,FtrFlowerRecordplayer_Remake_1_0,7236,s7ArZoErhnCAWS6ZC,1,0,1,1
lily record player,Yellow,Flower color,,,1,1,0,5,,3010,Yellow,Brown,,Crafting,,1.0.0,fancy,,flowers,,Yes,Audio,0,Phono,No lighting,0,FtrFlowerRecordplayer_Remake_2_0,7236,G9JBwu6bkg5bThKoS,2,0,1,1
loft bed with desk,Natural,,White,Bedding,0,0,1,3,7700,1925,Beige,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_0_0,3621,pEmEpctJ7fDvRK895,0,0,2,1
loft bed with desk,Natural,,Black,Bedding,0,0,1,3,7700,1925,Beige,Black,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_0_1,3621,kP7NpXq5BAQhpzYem,0,1,2,1
loft bed with desk,Natural,,Light blue,Bedding,0,0,1,3,7700,1925,Beige,Light blue,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_0_2,3621,BHx8sg7DDbnvDETn5,0,2,2,1
loft bed with desk,Natural,,Orange,Bedding,0,0,1,3,7700,1925,Beige,Orange,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_0_3,3621,53raZ3jiRZKeYoaCC,0,3,2,1
loft bed with desk,Natural,,Yellow,Bedding,0,0,1,3,7700,1925,Beige,Yellow,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_0_4,3621,NTHpFxJuuu7SWad4Y,0,4,2,1
loft bed with desk,Natural,,Pink,Bedding,0,0,1,3,7700,1925,Beige,Pink,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_0_5,3621,apfPQKj8B8KKd8tDg,0,5,2,1
loft bed with desk,Natural,,Green stripes,Bedding,0,0,1,3,7700,1925,Beige,Colorful,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_0_6,3621,CncpumixJshS3XF7G,0,6,2,1
loft bed with desk,Natural,,Red stripes,Bedding,0,0,1,3,7700,1925,Beige,Colorful,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_0_7,3621,NYMaAikFyeEH7xyZ2,0,7,2,1
loft bed with desk,Brown,,White,Bedding,0,0,1,3,7700,1925,Red,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_1_0,3621,FtSjv7hLWizntxFfq,1,0,2,1
loft bed with desk,Brown,,Black,Bedding,0,0,1,3,7700,1925,Red,Black,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_1_1,3621,xapoyEk8gqkc64n4p,1,1,2,1
loft bed with desk,Brown,,Light blue,Bedding,0,0,1,3,7700,1925,Red,Light blue,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_1_2,3621,2wNeEqjTZeRWYsBfv,1,2,2,1
loft bed with desk,Brown,,Orange,Bedding,0,0,1,3,7700,1925,Red,Orange,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_1_3,3621,QRJgM4hEM6ZgAKYAo,1,3,2,1
loft bed with desk,Brown,,Yellow,Bedding,0,0,1,3,7700,1925,Red,Yellow,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_1_4,3621,eszCpm4ENWZ38uwh7,1,4,2,1
loft bed with desk,Brown,,Pink,Bedding,0,0,1,3,7700,1925,Red,Pink,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_1_5,3621,cfXDg8CTjo5XC2wzg,1,5,2,1
loft bed with desk,Brown,,Green stripes,Bedding,0,0,1,3,7700,1925,Red,Colorful,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_1_6,3621,D9Gz3akKu8ZEogQ8k,1,6,2,1
loft bed with desk,Brown,,Red stripes,Bedding,0,0,1,3,7700,1925,Red,Colorful,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_1_7,3621,dcPdLnFTXivKp4XZ7,1,7,2,1
loft bed with desk,White,,White,Bedding,0,0,1,3,7700,1925,White,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_2_0,3621,JW3BRzfvaS8KSoxzP,2,0,2,1
loft bed with desk,White,,Black,Bedding,0,0,1,3,7700,1925,White,Black,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_2_1,3621,yWGxyQf3GQGEDrijw,2,1,2,1
loft bed with desk,White,,Light blue,Bedding,0,0,1,3,7700,1925,White,Light blue,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_2_2,3621,DTMpxHX9e7WxEdhsb,2,2,2,1
loft bed with desk,White,,Orange,Bedding,0,0,1,3,7700,1925,White,Orange,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_2_3,3621,kxNeFPdhPmYFhhm4y,2,3,2,1
loft bed with desk,White,,Yellow,Bedding,0,0,1,3,7700,1925,White,Yellow,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_2_4,3621,WQJEGTBfD4Jg9DZPm,2,4,2,1
loft bed with desk,White,,Pink,Bedding,0,0,1,3,7700,1925,White,Pink,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_2_5,3621,nhpP8Dxt5PDaLctbh,2,5,2,1
loft bed with desk,White,,Green stripes,Bedding,0,0,1,3,7700,1925,White,Colorful,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_2_6,3621,6TdJG3SLL4FQ3hJd3,2,6,2,1
loft bed with desk,White,,Red stripes,Bedding,0,0,1,3,7700,1925,White,Colorful,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_2_7,3621,GLSvpvHGA8EbSvYFY,2,7,2,1
loft bed with desk,Black,,White,Bedding,0,0,1,3,7700,1925,Black,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_3_0,3621,JHqw7CtyCWRK4DhdB,3,0,2,1
loft bed with desk,Black,,Black,Bedding,0,0,1,3,7700,1925,Black,Black,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_3_1,3621,eHGyb2SHFznyGJpdZ,3,1,2,1
loft bed with desk,Black,,Light blue,Bedding,0,0,1,3,7700,1925,Black,Light blue,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_3_2,3621,tHKwrAn3PQ26BMaLZ,3,2,2,1
loft bed with desk,Black,,Orange,Bedding,0,0,1,3,7700,1925,Black,Orange,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_3_3,3621,6FZD2mtRtyMFmvPQR,3,3,2,1
loft bed with desk,Black,,Yellow,Bedding,0,0,1,3,7700,1925,Black,Yellow,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_3_4,3621,Ddp2gWHb6Bex4tRHy,3,4,2,1
loft bed with desk,Black,,Pink,Bedding,0,0,1,3,7700,1925,Black,Pink,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_3_5,3621,RmesQWj4EKt7rDG62,3,5,2,1
loft bed with desk,Black,,Green stripes,Bedding,0,0,1,3,7700,1925,Black,Colorful,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_3_6,3621,qgvSqKfH6DmFtmiHJ,3,6,2,1
loft bed with desk,Black,,Red stripes,Bedding,0,0,1,3,7700,1925,Black,Colorful,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_3_7,3621,JsbWmgvYAxZzQ8LY3,3,7,2,1
loft bed with desk,Blue,,White,Bedding,0,0,1,3,7700,1925,Blue,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_4_0,3621,p4JfmPXp9NZm9NyHT,4,0,2,1
loft bed with desk,Blue,,Black,Bedding,0,0,1,3,7700,1925,Blue,Black,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_4_1,3621,qXXLSxzMN8ry2HubW,4,1,2,1
loft bed with desk,Blue,,Light blue,Bedding,0,0,1,3,7700,1925,Blue,Light blue,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_4_2,3621,dzRAzyEPRvD8XRGtG,4,2,2,1
loft bed with desk,Blue,,Orange,Bedding,0,0,1,3,7700,1925,Blue,Orange,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_4_3,3621,wTY9RFg678rB99vEB,4,3,2,1
loft bed with desk,Blue,,Yellow,Bedding,0,0,1,3,7700,1925,Blue,Yellow,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_4_4,3621,Gn6o6SLuP2WKX7bYZ,4,4,2,1
loft bed with desk,Blue,,Pink,Bedding,0,0,1,3,7700,1925,Blue,Pink,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_4_5,3621,WMsK6EfXZ7JgNWjym,4,5,2,1
loft bed with desk,Blue,,Green stripes,Bedding,0,0,1,3,7700,1925,Blue,Colorful,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_4_6,3621,m4wm6B5MmAdf2vEQo,4,6,2,1
loft bed with desk,Blue,,Red stripes,Bedding,0,0,1,3,7700,1925,Blue,Colorful,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_4_7,3621,5REyTPe9hGtDrF89b,4,7,2,1
loft bed with desk,Orange,,White,Bedding,0,0,1,3,7700,1925,Orange,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_5_0,3621,zZzagJQFd7wfQPWQB,5,0,2,1
loft bed with desk,Orange,,Black,Bedding,0,0,1,3,7700,1925,Orange,Black,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_5_1,3621,HtJa9e7XibPaKZdj3,5,1,2,1
loft bed with desk,Orange,,Light blue,Bedding,0,0,1,3,7700,1925,Orange,Light blue,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_5_2,3621,jAnx35xw25yvvnRs6,5,2,2,1
loft bed with desk,Orange,,Orange,Bedding,0,0,1,3,7700,1925,Orange,Orange,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_5_3,3621,bkX9XHWkByEGNHHNx,5,3,2,1
loft bed with desk,Orange,,Yellow,Bedding,0,0,1,3,7700,1925,Orange,Yellow,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_5_4,3621,7pAHxRCn4EAKAqGic,5,4,2,1
loft bed with desk,Orange,,Pink,Bedding,0,0,1,3,7700,1925,Orange,Pink,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_5_5,3621,cmqDsjmaXgf2xetn7,5,5,2,1
loft bed with desk,Orange,,Green stripes,Bedding,0,0,1,3,7700,1925,Orange,Colorful,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_5_6,3621,ZnDfSHfpmSAg6oDzW,5,6,2,1
loft bed with desk,Orange,,Red stripes,Bedding,0,0,1,3,7700,1925,Orange,Colorful,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_5_7,3621,Re4cZMLEj7d6Y84X4,5,7,2,1
loft bed with desk,Light blue,,White,Bedding,0,0,1,3,7700,1925,Light blue,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_6_0,3621,KQHQYBAiicxC3wsno,6,0,2,1
loft bed with desk,Light blue,,Black,Bedding,0,0,1,3,7700,1925,Light blue,Black,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_6_1,3621,3MvL7MfGqnNGmXMTi,6,1,2,1
loft bed with desk,Light blue,,Light blue,Bedding,0,0,1,3,7700,1925,Light blue,Light blue,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_6_2,3621,yFPKvnPGvDzARKnoS,6,2,2,1
loft bed with desk,Light blue,,Orange,Bedding,0,0,1,3,7700,1925,Light blue,Orange,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_6_3,3621,fkfmA6k8kKTN7nSno,6,3,2,1
loft bed with desk,Light blue,,Yellow,Bedding,0,0,1,3,7700,1925,Light blue,Yellow,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,,,,Yes,Desk,0,Does not play music,No lighting,1,FtrBeddesk_Remake_6_4,3621,Jzmfcqw86pcNtXk4Y,6,4,2,1
