items_internal_id,items_variant_1,items_variant_2,numerics_numerics_id,numerics_value
1029,1,3,2,217
1029,1,3,3,
1029,1,3,4,1.0
1029,1,3,5,0.5
1029,1,3,6,1.0
1029,1,4,1,870.0
1029,1,4,2,217
1029,1,4,3,
1029,1,4,4,1.0
1029,1,4,5,0.5
1029,1,4,6,1.0
1029,2,0,1,870.0
1029,2,0,2,217
1029,2,0,3,
1029,2,0,4,1.0
1029,2,0,5,0.5
1029,2,0,6,1.0
1029,2,1,1,870.0
1029,2,1,2,217
1029,2,1,3,
1029,2,1,4,1.0
1029,2,1,5,0.5
1029,2,1,6,1.0
1029,2,2,1,870.0
1029,2,2,2,217
1029,2,2,3,
1029,2,2,4,1.0
1029,2,2,5,0.5
1029,2,2,6,1.0
1029,2,3,1,870.0
1029,2,3,2,217
1029,2,3,3,
1029,2,3,4,1.0
1029,2,3,5,0.5
1029,2,3,6,1.0
1029,2,4,1,870.0
1029,2,4,2,217
1029,2,4,3,
1029,2,4,4,1.0
1029,2,4,5,0.5
1029,2,4,6,1.0
1440,0,0,1,
1440,0,0,2,16250
1440,0,0,3,
1440,0,0,4,2.0
1440,0,0,5,2.0
1440,0,0,6,
1442,0,0,1,
1442,0,0,2,12580
1442,0,0,3,
1442,0,0,4,2.0
1442,0,0,5,2.0
1442,0,0,6,
1500,0,0,1,2300.0
1500,0,0,2,575
1500,0,0,3,
1500,0,0,4,1.0
1500,0,0,5,1.0
1500,0,0,6,1.0
1500,0,1,1,2300.0
1500,0,1,2,575
1500,0,1,3,
1500,0,1,4,1.0
1500,0,1,5,1.0
1500,0,1,6,1.0
1500,0,2,1,2300.0
1500,0,2,2,575
1500,0,2,3,
1500,0,2,4,1.0
1500,0,2,5,1.0
1500,0,2,6,1.0
1500,0,3,1,2300.0
1500,0,3,2,575
1500,0,3,3,
1500,0,3,4,1.0
1500,0,3,5,1.0
1500,0,3,6,1.0
1500,1,0,1,2300.0
1500,1,0,2,575
1500,1,0,3,
1500,1,0,4,1.0
1500,1,0,5,1.0
1500,1,0,6,1.0
1500,1,1,1,2300.0
1500,1,1,2,575
1500,1,1,3,
1500,1,1,4,1.0
1500,1,1,5,1.0
1500,1,1,6,1.0
1500,1,2,1,2300.0
1500,1,2,2,575
1500,1,2,3,
1500,1,2,4,1.0
1500,1,2,5,1.0
1500,1,2,6,1.0
1500,1,3,1,2300.0
1500,1,3,2,575
1500,1,3,3,
1500,1,3,4,1.0
1500,1,3,5,1.0
1500,1,3,6,1.0
1500,2,0,1,2300.0
1500,2,0,2,575
1500,2,0,3,
1500,2,0,4,1.0
1500,2,0,5,1.0
1500,2,0,6,1.0
1500,2,1,1,2300.0
1500,2,1,2,575
1500,2,1,3,
1500,2,1,4,1.0
1500,2,1,5,1.0
1500,2,1,6,1.0
1500,2,2,1,2300.0
1500,2,2,2,575
1500,2,2,3,
1500,2,2,4,1.0
1500,2,2,5,1.0
1500,2,2,6,1.0
1500,2,3,1,2300.0
1500,2,3,2,575
1500,2,3,3,
1500,2,3,4,1.0
1500,2,3,5,1.0
1500,2,3,6,1.0
1500,3,0,1,2300.0
1500,3,0,2,575
1500,3,0,3,
1500,3,0,4,1.0
1500,3,0,5,1.0
1500,3,0,6,1.0
1500,3,1,1,2300.0
1500,3,1,2,575
1500,3,1,3,
1500,3,1,4,1.0
1500,3,1,5,1.0
1500,3,1,6,1.0
1500,3,2,1,2300.0
1500,3,2,2,575
1500,3,2,3,
1500,3,2,4,1.0
1500,3,2,5,1.0
1500,3,2,6,1.0
1500,3,3,1,2300.0
1500,3,3,2,575
1500,3,3,3,
1500,3,3,4,1.0
1500,3,3,5,1.0
1500,3,3,6,1.0
1500,4,0,1,2300.0
1500,4,0,2,575
1500,4,0,3,
1500,4,0,4,1.0
1500,4,0,5,1.0
1500,4,0,6,1.0
1500,4,1,1,2300.0
1500,4,1,2,575
1500,4,1,3,
1500,4,1,4,1.0
1500,4,1,5,1.0
1500,4,1,6,1.0
1500,4,2,1,2300.0
1500,4,2,2,575
1500,4,2,3,
1500,4,2,4,1.0
1500,4,2,5,1.0
1500,4,2,6,1.0
1500,4,3,1,2300.0
1500,4,3,2,575
1500,4,3,3,
1500,4,3,4,1.0
1500,4,3,5,1.0
1500,4,3,6,1.0
1500,5,0,1,2300.0
1500,5,0,2,575
1500,5,0,3,
1500,5,0,4,1.0
1500,5,0,5,1.0
1500,5,0,6,1.0
1500,5,1,1,2300.0
1500,5,1,2,575
1500,5,1,3,
1500,5,1,4,1.0
1500,5,1,5,1.0
1500,5,1,6,1.0
1500,5,2,1,2300.0
1500,5,2,2,575
1500,5,2,3,
1500,5,2,4,1.0
1500,5,2,5,1.0
1500,5,2,6,1.0
1500,5,3,1,2300.0
1500,5,3,2,575
1500,5,3,3,
1500,5,3,4,1.0
1500,5,3,5,1.0
1500,5,3,6,1.0
9699,0,0,1,3500.0
9699,0,0,2,875
9699,0,0,3,
9699,0,0,4,1.0
9699,0,0,5,1.0
9699,0,0,6,
144,0,0,1,
144,0,0,2,2250
144,0,0,3,
144,0,0,4,1.0
144,0,0,5,1.0
144,0,0,6,3.0
144,1,0,1,
144,1,0,2,2250
144,1,0,3,
144,1,0,4,1.0
144,1,0,5,1.0
144,1,0,6,3.0
144,2,0,1,
144,2,0,2,2250
144,2,0,3,
144,2,0,4,1.0
144,2,0,5,1.0
144,2,0,6,3.0
144,3,0,1,
144,3,0,2,2250
144,3,0,3,
144,3,0,4,1.0
144,3,0,5,1.0
144,3,0,6,3.0
144,4,0,1,
144,4,0,2,2250
144,4,0,3,
144,4,0,4,1.0
144,4,0,5,1.0
144,4,0,6,3.0
7408,0,0,1,
7408,0,0,2,2700
7408,0,0,3,
7408,0,0,4,2.0
7408,0,0,5,1.0
7408,0,0,6,
4121,0,0,1,4300.0
4121,0,0,2,1075
4121,0,0,3,
4121,0,0,4,2.0
4121,0,0,5,1.0
4121,0,0,6,
12368,0,0,1,3200.0
12368,0,0,2,800
12368,0,0,3,
12368,0,0,4,2.0
12368,0,0,5,1.0
12368,0,0,6,
3411,0,0,1,
3411,0,0,2,240
3411,0,0,3,
3411,0,0,4,2.0
3411,0,0,5,1.0
3411,0,0,6,
1866,0,0,1,1800.0
1866,0,0,2,450
1866,0,0,3,
1866,0,0,4,1.0
1866,0,0,5,1.0
1866,0,0,6,
1866,1,0,1,1800.0
1866,1,0,2,450
1866,1,0,3,
1866,1,0,4,1.0
1866,1,0,5,1.0
1866,1,0,6,
1866,2,0,1,1800.0
1866,2,0,2,450
1866,2,0,3,
1866,2,0,4,1.0
1866,2,0,5,1.0
1866,2,0,6,
1866,3,0,1,1800.0
1866,3,0,2,450
1866,3,0,3,
1866,3,0,4,1.0
1866,3,0,5,1.0
1866,3,0,6,
1866,4,0,1,1800.0
1866,4,0,2,450
1866,4,0,3,
1866,4,0,4,1.0
1866,4,0,5,1.0
1866,4,0,6,
9503,0,0,1,1000.0
9503,0,0,2,250
9503,0,0,3,
9503,0,0,4,1.0
9503,0,0,5,1.0
9503,0,0,6,
3122,0,0,1,
3122,0,0,2,2580
3122,0,0,3,
3122,0,0,4,1.0
3122,0,0,5,1.0
3122,0,0,6,4.0
3122,1,0,1,
3122,1,0,2,2580
3122,1,0,3,
3122,1,0,4,1.0
3122,1,0,5,1.0
3122,1,0,6,4.0
3122,2,0,1,
3122,2,0,2,2580
3122,2,0,3,
3122,2,0,4,1.0
3122,2,0,5,1.0
3122,2,0,6,4.0
3122,3,0,1,
3122,3,0,2,2580
3122,3,0,3,
3122,3,0,4,1.0
3122,3,0,5,1.0
3122,3,0,6,4.0
3122,4,0,1,
3122,4,0,2,2580
3122,4,0,3,
3122,4,0,4,1.0
3122,4,0,5,1.0
3122,4,0,6,4.0
3122,5,0,1,
3122,5,0,2,2580
3122,5,0,3,
3122,5,0,4,1.0
3122,5,0,5,1.0
3122,5,0,6,4.0
3122,6,0,1,
3122,6,0,2,2580
3122,6,0,3,
3122,6,0,4,1.0
3122,6,0,5,1.0
3122,6,0,6,4.0
3122,7,0,1,
3122,7,0,2,2580
3122,7,0,3,
3122,7,0,4,1.0
3122,7,0,5,1.0
3122,7,0,6,4.0
9766,0,0,1,1300.0
9766,0,0,2,325
9766,0,0,3,
9766,0,0,4,1.0
9766,0,0,5,1.0
9766,0,0,6,
9766,1,0,1,1300.0
9766,1,0,2,325
9766,1,0,3,
9766,1,0,4,1.0
9766,1,0,5,1.0
9766,1,0,6,
9766,2,0,1,1300.0
9766,2,0,2,325
9766,2,0,3,
9766,2,0,4,1.0
9766,2,0,5,1.0
9766,2,0,6,
9766,3,0,1,1300.0
9766,3,0,2,325
9766,3,0,3,
9766,3,0,4,1.0
9766,3,0,5,1.0
9766,3,0,6,
9766,4,0,1,1300.0
9766,4,0,2,325
9766,4,0,3,
9766,4,0,4,1.0
9766,4,0,5,1.0
9766,4,0,6,
9766,5,0,1,1300.0
9766,5,0,2,325
9766,5,0,3,
9766,5,0,4,1.0
9766,5,0,5,1.0
9766,5,0,6,
9766,6,0,1,1300.0
9766,6,0,2,325
9766,6,0,3,
9766,6,0,4,1.0
9766,6,0,5,1.0
9766,6,0,6,
9766,7,0,1,1300.0
9766,7,0,2,325
9766,7,0,3,
9766,7,0,4,1.0
9766,7,0,5,1.0
9766,7,0,6,
698,0,0,1,
698,0,0,2,1900
698,0,0,3,
698,0,0,4,2.0
698,0,0,5,2.0
698,0,0,6,
832,0,0,1,2200.0
832,0,0,2,550
832,0,0,3,
832,0,0,4,1.0
832,0,0,5,1.0
832,0,0,6,
832,1,0,1,2200.0
832,1,0,2,550
832,1,0,3,
832,1,0,4,1.0
832,1,0,5,1.0
832,1,0,6,
832,2,0,1,2200.0
832,2,0,2,550
832,2,0,3,
832,2,0,4,1.0
832,2,0,5,1.0
832,2,0,6,
832,3,0,1,2200.0
832,3,0,2,550
832,3,0,3,
832,3,0,4,1.0
832,3,0,5,1.0
832,3,0,6,
832,4,0,1,2200.0
832,4,0,2,550
832,4,0,3,
832,4,0,4,1.0
832,4,0,5,1.0
832,4,0,6,
832,5,0,1,2200.0
832,5,0,2,550
832,5,0,3,
832,5,0,4,1.0
832,5,0,5,1.0
832,5,0,6,
832,6,0,1,2200.0
832,6,0,2,550
832,6,0,3,
832,6,0,4,1.0
832,6,0,5,1.0
832,6,0,6,
4722,0,0,1,
4722,0,0,2,25000
4722,0,0,3,5000.0
4722,0,0,4,3.0
4722,0,0,5,3.0
4722,0,0,6,
4722,1,0,1,
4722,1,0,2,25000
4722,1,0,3,5000.0
4722,1,0,4,3.0
4722,1,0,5,3.0
4722,1,0,6,
4722,2,0,1,
4722,2,0,2,25000
4722,2,0,3,5000.0
4722,2,0,4,3.0
4722,2,0,5,3.0
4722,2,0,6,
4722,3,0,1,
4722,3,0,2,25000
4722,3,0,3,5000.0
4722,3,0,4,3.0
4722,3,0,5,3.0
4722,3,0,6,
4129,0,0,1,1700.0
4129,0,0,2,425
4129,0,0,3,
4129,0,0,4,1.0
4129,0,0,5,1.0
4129,0,0,6,
4129,1,0,1,1700.0
4129,1,0,2,425
4129,1,0,3,
4129,1,0,4,1.0
4129,1,0,5,1.0
4129,1,0,6,
4129,2,0,1,1700.0
4129,2,0,2,425
4129,2,0,3,
4129,2,0,4,1.0
4129,2,0,5,1.0
4129,2,0,6,
4129,3,0,1,1700.0
4129,3,0,2,425
4129,3,0,3,
4129,3,0,4,1.0
4129,3,0,5,1.0
4129,3,0,6,
4129,4,0,1,1700.0
4129,4,0,2,425
4129,4,0,3,
4129,4,0,4,1.0
4129,4,0,5,1.0
4129,4,0,6,
4129,5,0,1,1700.0
4129,5,0,2,425
4129,5,0,3,
4129,5,0,4,1.0
4129,5,0,5,1.0
4129,5,0,6,
1054,0,0,1,
1054,0,0,2,12500
1054,0,0,3,
1054,0,0,4,2.0
1054,0,0,5,2.0
1054,0,0,6,
12208,0,0,1,
12208,0,0,2,2550
12208,0,0,3,
12208,0,0,4,1.0
12208,0,0,5,1.0
12208,0,0,6,
2614,0,0,1,5100.0
2614,0,0,2,1275
2614,0,0,3,
2614,0,0,4,2.0
2614,0,0,5,1.0
2614,0,0,6,
2614,1,0,1,5100.0
2614,1,0,2,1275
2614,1,0,3,
2614,1,0,4,2.0
2614,1,0,5,1.0
2614,1,0,6,
2614,2,0,1,5100.0
2614,2,0,2,1275
2614,2,0,3,
2614,2,0,4,2.0
2614,2,0,5,1.0
2614,2,0,6,
2614,3,0,1,5100.0
2614,3,0,2,1275
2614,3,0,3,
2614,3,0,4,2.0
2614,3,0,5,1.0
2614,3,0,6,
2614,4,0,1,5100.0
2614,4,0,2,1275
2614,4,0,3,
2614,4,0,4,2.0
2614,4,0,5,1.0
2614,4,0,6,
2614,5,0,1,5100.0
2614,5,0,2,1275
2614,5,0,3,
2614,5,0,4,2.0
2614,5,0,5,1.0
2614,5,0,6,
532,0,0,1,
532,0,0,2,1080
532,0,0,3,
532,0,0,4,2.0
532,0,0,5,1.0
532,0,0,6,2.0
532,1,0,1,
532,1,0,2,1080
532,1,0,3,
532,1,0,4,2.0
532,1,0,5,1.0
532,1,0,6,2.0
532,2,0,1,
532,2,0,2,1080
532,2,0,3,
532,2,0,4,2.0
532,2,0,5,1.0
532,2,0,6,2.0
532,3,0,1,
532,3,0,2,1080
532,3,0,3,
532,3,0,4,2.0
532,3,0,5,1.0
532,3,0,6,2.0
532,4,0,1,
532,4,0,2,1080
532,4,0,3,
532,4,0,4,2.0
532,4,0,5,1.0
532,4,0,6,2.0
532,5,0,1,
532,5,0,2,1080
532,5,0,3,
532,5,0,4,2.0
532,5,0,5,1.0
532,5,0,6,2.0
335,0,0,1,3000.0
335,0,0,2,750
335,0,0,3,
335,0,0,4,1.0
335,0,0,5,1.0
335,0,0,6,
335,1,0,1,3000.0
335,1,0,2,750
335,1,0,3,
335,1,0,4,1.0
335,1,0,5,1.0
335,1,0,6,
336,0,0,1,3000.0
336,0,0,2,750
336,0,0,3,
336,0,0,4,1.0
336,0,0,5,1.0
336,0,0,6,
336,1,0,1,3000.0
336,1,0,2,750
336,1,0,3,
336,1,0,4,1.0
336,1,0,5,1.0
336,1,0,6,
7232,0,0,1,
7232,0,0,2,440
7232,0,0,3,
7232,0,0,4,1.0
7232,0,0,5,1.0
7232,0,0,6,1.0
7232,1,0,1,
7232,1,0,2,440
7232,1,0,3,
7232,1,0,4,1.0
7232,1,0,5,1.0
7232,1,0,6,1.0
7232,2,0,1,
7232,2,0,2,440
7232,2,0,3,
7232,2,0,4,1.0
7232,2,0,5,1.0
7232,2,0,6,1.0
805,0,0,1,
805,0,0,2,1600
805,0,0,3,
805,0,0,4,1.0
805,0,0,5,1.0
805,0,0,6,3.0
805,1,0,1,
805,1,0,2,1600
805,1,0,3,
805,1,0,4,1.0
805,1,0,5,1.0
805,1,0,6,3.0
805,2,0,1,
805,2,0,2,1600
805,2,0,3,
805,2,0,4,1.0
805,2,0,5,1.0
805,2,0,6,3.0
805,3,0,1,
805,3,0,2,1600
805,3,0,3,
805,3,0,4,1.0
805,3,0,5,1.0
805,3,0,6,3.0
805,4,0,1,
805,4,0,2,1600
805,4,0,3,
805,4,0,4,1.0
805,4,0,5,1.0
805,4,0,6,3.0
3808,0,0,1,
3808,0,0,2,1680
3808,0,0,3,
3808,0,0,4,1.0
3808,0,0,5,1.0
3808,0,0,6,3.0
3808,1,0,1,
3808,1,0,2,1680
3808,1,0,3,
3808,1,0,4,1.0
3808,1,0,5,1.0
3808,1,0,6,3.0
3808,2,0,1,
3808,2,0,2,1680
3808,2,0,3,
3808,2,0,4,1.0
3808,2,0,5,1.0
3808,2,0,6,3.0
3808,3,0,1,
3808,3,0,2,1680
3808,3,0,3,
3808,3,0,4,1.0
3808,3,0,5,1.0
3808,3,0,6,3.0
3808,4,0,1,
3808,4,0,2,1680
3808,4,0,3,
3808,4,0,4,1.0
3808,4,0,5,1.0
3808,4,0,6,3.0
4708,0,0,1,
4708,0,0,2,800
4708,0,0,3,
4708,0,0,4,1.0
4708,0,0,5,1.0
4708,0,0,6,2.0
4708,1,0,1,
4708,1,0,2,800
4708,1,0,3,
4708,1,0,4,1.0
4708,1,0,5,1.0
4708,1,0,6,2.0
4708,2,0,1,
4708,2,0,2,800
4708,2,0,3,
4708,2,0,4,1.0
4708,2,0,5,1.0
4708,2,0,6,2.0
4708,3,0,1,
4708,3,0,2,800
4708,3,0,3,
4708,3,0,4,1.0
4708,3,0,5,1.0
4708,3,0,6,2.0
4708,4,0,1,
4708,4,0,2,800
4708,4,0,3,
4708,4,0,4,1.0
4708,4,0,5,1.0
4708,4,0,6,2.0
3805,0,0,1,
3805,0,0,2,1200
3805,0,0,3,
3805,0,0,4,2.0
3805,0,0,5,2.0
3805,0,0,6,2.0
3805,1,0,1,
3805,1,0,2,1200
3805,1,0,3,
3805,1,0,4,2.0
3805,1,0,5,2.0
3805,1,0,6,2.0
3805,2,0,1,
3805,2,0,2,1200
3805,2,0,3,
3805,2,0,4,2.0
3805,2,0,5,2.0
3805,2,0,6,2.0
3805,3,0,1,
3805,3,0,2,1200
3805,3,0,3,
3805,3,0,4,2.0
3805,3,0,5,2.0
3805,3,0,6,2.0
3805,4,0,1,
3805,4,0,2,1200
3805,4,0,3,
3805,4,0,4,2.0
3805,4,0,5,2.0
3805,4,0,6,2.0
3806,0,0,1,
3806,0,0,2,1800
3806,0,0,3,
3806,0,0,4,2.0
3806,0,0,5,1.0
3806,0,0,6,3.0
3806,1,0,1,
3806,1,0,2,1800
3806,1,0,3,
3806,1,0,4,2.0
3806,1,0,5,1.0
3806,1,0,6,3.0
3806,2,0,1,
3806,2,0,2,1800
3806,2,0,3,
3806,2,0,4,2.0
3806,2,0,5,1.0
3806,2,0,6,3.0
3806,3,0,1,
3806,3,0,2,1800
3806,3,0,3,
3806,3,0,4,2.0
3806,3,0,5,1.0
3806,3,0,6,3.0
3806,4,0,1,
3806,4,0,2,1800
3806,4,0,3,
3806,4,0,4,2.0
3806,4,0,5,1.0
3806,4,0,6,3.0
808,0,0,1,
808,0,0,2,1520
808,0,0,3,
808,0,0,4,2.0
808,0,0,5,2.0
808,0,0,6,3.0
808,1,0,1,
808,1,0,2,1520
808,1,0,3,
808,1,0,4,2.0
808,1,0,5,2.0
808,1,0,6,3.0
808,2,0,1,
808,2,0,2,1520
808,2,0,3,
808,2,0,4,2.0
808,2,0,5,2.0
808,2,0,6,3.0
808,3,0,1,
808,3,0,2,1520
808,3,0,3,
808,3,0,4,2.0
808,3,0,5,2.0
808,3,0,6,3.0
808,4,0,1,
808,4,0,2,1520
808,4,0,3,
808,4,0,4,2.0
808,4,0,5,2.0
808,4,0,6,3.0
1058,0,0,1,
1058,0,0,2,960
1058,0,0,3,
1058,0,0,4,1.0
1058,0,0,5,1.0
1058,0,0,6,2.0
1058,1,0,1,
1058,1,0,2,960
1058,1,0,3,
1058,1,0,4,1.0
1058,1,0,5,1.0
1058,1,0,6,2.0
1058,2,0,1,
1058,2,0,2,960
1058,2,0,3,
1058,2,0,4,1.0
1058,2,0,5,1.0
1058,2,0,6,2.0
1058,3,0,1,
1058,3,0,2,960
1058,3,0,3,
1058,3,0,4,1.0
1058,3,0,5,1.0
1058,3,0,6,2.0
2586,0,0,1,
2586,0,0,2,2220
2586,0,0,3,
2586,0,0,4,1.0
2586,0,0,5,1.0
2586,0,0,6,3.0
2586,1,0,1,
2586,1,0,2,2220
2586,1,0,3,
2586,1,0,4,1.0
2586,1,0,5,1.0
2586,1,0,6,3.0
2586,2,0,1,
2586,2,0,2,2220
2586,2,0,3,
2586,2,0,4,1.0
2586,2,0,5,1.0
2586,2,0,6,3.0
3396,0,0,1,
3396,0,0,2,3330
3396,0,0,3,
3396,0,0,4,2.0
3396,0,0,5,2.0
3396,0,0,6,5.0
3396,1,0,1,
3396,1,0,2,3330
3396,1,0,3,
3396,1,0,4,2.0
3396,1,0,5,2.0
3396,1,0,6,5.0
3396,2,0,1,
3396,2,0,2,3330
3396,2,0,3,
3396,2,0,4,2.0
3396,2,0,5,2.0
3396,2,0,6,5.0
12332,0,0,1,
12332,0,0,2,1980
12332,0,0,3,
12332,0,0,4,1.0
12332,0,0,5,1.0
12332,0,0,6,3.0
12332,1,0,1,
12332,1,0,2,1980
12332,1,0,3,
12332,1,0,4,1.0
12332,1,0,5,1.0
12332,1,0,6,3.0
12332,2,0,1,
12332,2,0,2,1980
12332,2,0,3,
12332,2,0,4,1.0
12332,2,0,5,1.0
12332,2,0,6,3.0
7152,0,0,1,6100.0
7152,0,0,2,1525
7152,0,0,3,
7152,0,0,4,2.0
7152,0,0,5,2.0
7152,0,0,6,3.0
7152,0,1,1,6100.0
7152,0,1,2,1525
7152,0,1,3,
7152,0,1,4,2.0
7152,0,1,5,2.0
7152,0,1,6,3.0
7152,0,2,1,6100.0
7152,0,2,2,1525
7152,0,2,3,
7152,0,2,4,2.0
7152,0,2,5,2.0
7152,0,2,6,3.0
7152,0,3,1,6100.0
7152,0,3,2,1525
7152,0,3,3,
7152,0,3,4,2.0
7152,0,3,5,2.0
7152,0,3,6,3.0
7152,0,4,1,6100.0
7152,0,4,2,1525
7152,0,4,3,
7152,0,4,4,2.0
7152,0,4,5,2.0
7152,0,4,6,3.0
6984,0,0,1,
6984,0,0,2,12000
6984,0,0,3,
6984,0,0,4,2.0
6984,0,0,5,1.0
6984,0,0,6,
840,0,0,1,3600.0
840,0,0,2,900
840,0,0,3,
840,0,0,4,2.0
840,0,0,5,1.0
840,0,0,6,
840,1,0,1,3600.0
840,1,0,2,900
840,1,0,3,
840,1,0,4,2.0
840,1,0,5,1.0
840,1,0,6,
840,2,0,1,3600.0
840,2,0,2,900
840,2,0,3,
840,2,0,4,2.0
840,2,0,5,1.0
840,2,0,6,
840,3,0,1,3600.0
840,3,0,2,900
840,3,0,3,
840,3,0,4,2.0
840,3,0,5,1.0
840,3,0,6,
1567,0,0,1,650.0
1567,0,0,2,162
1567,0,0,3,
1567,0,0,4,1.0
1567,0,0,5,1.0
1567,0,0,6,
1567,1,0,1,650.0
1567,1,0,2,162
1567,1,0,3,
1567,1,0,4,1.0
1567,1,0,5,1.0
1567,1,0,6,
1567,2,0,1,650.0
1567,2,0,2,162
1567,2,0,3,
1567,2,0,4,1.0
1567,2,0,5,1.0
1567,2,0,6,
1567,3,0,1,650.0
1567,3,0,2,162
1567,3,0,3,
1567,3,0,4,1.0
1567,3,0,5,1.0
1567,3,0,6,
1567,4,0,1,650.0
1567,4,0,2,162
1567,4,0,3,
1567,4,0,4,1.0
1567,4,0,5,1.0
1567,4,0,6,
1567,5,0,1,650.0
1567,5,0,2,162
1567,5,0,3,
1567,5,0,4,1.0
1567,5,0,5,1.0
1567,5,0,6,
1567,6,0,1,650.0
1567,6,0,2,162
1567,6,0,3,
1567,6,0,4,1.0
1567,6,0,5,1.0
1567,6,0,6,
1567,7,0,1,650.0
1567,7,0,2,162
1567,7,0,3,
1567,7,0,4,1.0
1567,7,0,5,1.0
1567,7,0,6,
3819,0,0,1,
3819,0,0,2,655
3819,0,0,3,
3819,0,0,4,1.0
3819,0,0,5,1.0
3819,0,0,6,1.0
3819,1,0,1,
3819,1,0,2,655
3819,1,0,3,
3819,1,0,4,1.0
3819,1,0,5,1.0
3819,1,0,6,1.0
3819,2,0,1,
3819,2,0,2,655
3819,2,0,3,
3819,2,0,4,1.0
3819,2,0,5,1.0
3819,2,0,6,1.0
3819,3,0,1,
3819,3,0,2,655
3819,3,0,3,
3819,3,0,4,1.0
3819,3,0,5,1.0
3819,3,0,6,1.0
3819,4,0,1,
3819,4,0,2,655
3819,4,0,3,
3819,4,0,4,1.0
3819,4,0,5,1.0
3819,4,0,6,1.0
3819,5,0,1,
3819,5,0,2,655
3819,5,0,3,
3819,5,0,4,1.0
3819,5,0,5,1.0
3819,5,0,6,1.0
12371,0,0,1,3000.0
12371,0,0,2,750
12371,0,0,3,
12371,0,0,4,1.0
12371,0,0,5,1.0
12371,0,0,6,
1127,0,0,1,2200.0
1127,0,0,2,550
1127,0,0,3,
1127,0,0,4,2.0
1127,0,0,5,1.0
1127,0,0,6,
1127,1,0,1,2200.0
1127,1,0,2,550
1127,1,0,3,
1127,1,0,4,2.0
1127,1,0,5,1.0
1127,1,0,6,
1127,2,0,1,2200.0
1127,2,0,2,550
1127,2,0,3,
1127,2,0,4,2.0
1127,2,0,5,1.0
1127,2,0,6,
3615,0,0,1,140000.0
3615,0,0,2,35000
3615,0,0,3,
3615,0,0,4,2.0
3615,0,0,5,1.0
3615,0,0,6,
3975,0,0,1,
3975,0,0,2,2480
3975,0,0,3,
3975,0,0,4,1.0
3975,0,0,5,1.0
3975,0,0,6,4.0
3975,1,0,1,
3975,1,0,2,2480
3975,1,0,3,
3975,1,0,4,1.0
3975,1,0,5,1.0
3975,1,0,6,4.0
1131,0,0,1,2200.0
1131,0,0,2,550
1131,0,0,3,
1131,0,0,4,1.0
1131,0,0,5,1.0
1131,0,0,6,
1111,0,0,1,
1111,0,0,2,4350
1111,0,0,3,
1111,0,0,4,3.0
1111,0,0,5,3.0
1111,0,0,6,6.0
1111,1,0,1,
1111,1,0,2,4350
1111,1,0,3,
1111,1,0,4,3.0
1111,1,0,5,3.0
1111,1,0,6,6.0
1111,2,0,1,
1111,2,0,2,4350
1111,2,0,3,
1111,2,0,4,3.0
1111,2,0,5,3.0
1111,2,0,6,6.0
1111,3,0,1,
1111,3,0,2,4350
1111,3,0,3,
1111,3,0,4,3.0
1111,3,0,5,3.0
1111,3,0,6,6.0
3947,0,0,1,1300.0
3947,0,0,2,325
3947,0,0,3,
3947,0,0,4,2.0
3947,0,0,5,1.0
3947,0,0,6,1.0
3947,0,1,1,1300.0
3947,0,1,2,325
3947,0,1,3,
3947,0,1,4,2.0
3947,0,1,5,1.0
3947,0,1,6,1.0
3947,0,2,1,1300.0
3947,0,2,2,325
3947,0,2,3,
3947,0,2,4,2.0
3947,0,2,5,1.0
3947,0,2,6,1.0
3947,0,3,1,1300.0
3947,0,3,2,325
3947,0,3,3,
3947,0,3,4,2.0
3947,0,3,5,1.0
3947,0,3,6,1.0
3947,0,4,1,1300.0
3947,0,4,2,325
3947,0,4,3,
3947,0,4,4,2.0
3947,0,4,5,1.0
3947,0,4,6,1.0
3947,0,5,1,1300.0
3947,0,5,2,325
3947,0,5,3,
3947,0,5,4,2.0
3947,0,5,5,1.0
3947,0,5,6,1.0
3947,0,6,1,1300.0
3947,0,6,2,325
3947,0,6,3,
3947,0,6,4,2.0
3947,0,6,5,1.0
3947,0,6,6,1.0
3947,1,0,1,1300.0
3947,1,0,2,325
3947,1,0,3,
3947,1,0,4,2.0
3947,1,0,5,1.0
3947,1,0,6,1.0
3947,1,1,1,1300.0
3947,1,1,2,325
3947,1,1,3,
3947,1,1,4,2.0
3947,1,1,5,1.0
3947,1,1,6,1.0
3947,1,2,1,1300.0
3947,1,2,2,325
3947,1,2,3,
3947,1,2,4,2.0
3947,1,2,5,1.0
3947,1,2,6,1.0
3947,1,3,1,1300.0
3947,1,3,2,325
3947,1,3,3,
3947,1,3,4,2.0
3947,1,3,5,1.0
3947,1,3,6,1.0
3947,1,4,1,1300.0
3947,1,4,2,325
3947,1,4,3,
3947,1,4,4,2.0
3947,1,4,5,1.0
3947,1,4,6,1.0
3947,1,5,1,1300.0
3947,1,5,2,325
3947,1,5,3,
3947,1,5,4,2.0
3947,1,5,5,1.0
3947,1,5,6,1.0
3947,1,6,1,1300.0
3947,1,6,2,325
3947,1,6,3,
3947,1,6,4,2.0
3947,1,6,5,1.0
3947,1,6,6,1.0
3947,2,0,1,1300.0
3947,2,0,2,325
3947,2,0,3,
3947,2,0,4,2.0
3947,2,0,5,1.0
3947,2,0,6,1.0
3947,2,1,1,1300.0
3947,2,1,2,325
